                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     70,                 1.2457,                0.57051,                0.97992,                0.87089,                0.65266,                0.73384,                0.41552,                 1.2882,                0.52077,                 1.0347,              0.0065845,              0.0065845,              0.0065845
                     71,                 1.2379,                0.56777,                0.97852,                0.87032,                 0.6536,                 0.7345,                0.41579,                 1.2884,                0.52025,                 1.0352,               0.006535,               0.006535,               0.006535
                     72,                 1.2356,                0.56438,                0.97958,                0.86755,                0.65386,                0.73443,                0.41609,                 1.2879,                0.51982,                 1.0352,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.2392,                0.56741,                0.97227,                0.86862,                0.65439,                0.73526,                0.41643,                  1.288,                0.51926,                 1.0349,               0.006436,               0.006436,               0.006436
                     74,                 1.2349,                0.56549,                0.97252,                0.86778,                0.65486,                0.73513,                0.41651,                 1.2879,                0.51897,                 1.0345,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.2317,                0.56149,                0.97554,                 0.8678,                  0.655,                0.73512,                0.41655,                 1.2878,                0.51861,                 1.0347,               0.006337,               0.006337,               0.006337
                     76,                 1.2256,                0.56132,                0.97525,                0.86869,                0.65427,                0.73542,                0.41661,                 1.2877,                0.51875,                 1.0347,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.2264,                0.55875,                0.97166,                0.87089,                0.65458,                0.73592,                0.41692,                 1.2871,                0.51858,                 1.0343,               0.006238,               0.006238,               0.006238
                     78,                 1.2242,                  0.558,                0.97495,                0.87009,                0.65413,                0.73565,                0.41678,                 1.2873,                0.51816,                 1.0343,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.2329,                  0.562,                0.97731,                0.87146,                0.65287,                0.73557,                0.41681,                 1.2869,                0.51781,                 1.0346,               0.006139,               0.006139,               0.006139
                     80,                 1.2242,                0.55822,                 0.9747,                0.87125,                0.65289,                0.73563,                0.41701,                 1.2868,                0.51728,                 1.0349,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.2169,                0.55423,                0.97279,                0.86812,                0.65446,                0.73577,                0.41726,                 1.2863,                 0.5173,                  1.035,                0.00604,                0.00604,                0.00604
                     82,                 1.2179,                0.55482,                0.96949,                 0.8691,                0.65464,                  0.736,                0.41705,                 1.2865,                0.51745,                 1.0354,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.2154,                0.55436,                0.97001,                0.86809,                0.65542,                0.73639,                0.41712,                 1.2865,                0.51718,                 1.0357,               0.005941,               0.005941,               0.005941
                     84,                 1.2177,                0.55424,                0.96447,                 0.8685,                0.65604,                0.73678,                0.41736,                 1.2866,                0.51695,                 1.0357,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.2185,                0.55404,                0.96801,                0.86968,                0.65567,                0.73693,                0.41737,                 1.2866,                0.51684,                 1.0359,               0.005842,               0.005842,               0.005842
                     86,                 1.2127,                0.55085,                0.96633,                0.87086,                0.65532,                0.73698,                0.41757,                 1.2868,                0.51646,                 1.0359,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.2167,                0.55351,                0.96622,                0.87281,                0.65388,                0.73723,                0.41773,                 1.2869,                0.51664,                 1.0357,               0.005743,               0.005743,               0.005743
                     88,                 1.2105,                0.54939,                0.96121,                0.87037,                 0.6551,                0.73721,                0.41791,                 1.2869,                0.51625,                 1.0356,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.2007,                0.54616,                0.96182,                0.87097,                0.65517,                0.73743,                0.41802,                 1.2869,                0.51602,                 1.0355,               0.005644,               0.005644,               0.005644
                     90,                 1.2055,                0.54866,                0.96115,                0.87216,                0.65428,                0.73725,                0.41822,                 1.2868,                0.51604,                 1.0356,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.2008,                0.54626,                0.96449,                0.87242,                0.65421,                0.73722,                0.41811,                  1.287,                0.51622,                 1.0358,               0.005545,               0.005545,               0.005545
                     92,                 1.1963,                 0.5438,                0.96561,                0.87096,                0.65482,                0.73729,                0.41808,                 1.2871,                0.51613,                 1.0361,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.1928,                0.53927,                0.95985,                0.87184,                0.65464,                0.73748,                0.41811,                 1.2873,                0.51613,                 1.0363,               0.005446,               0.005446,               0.005446
                     94,                 1.2013,                0.54724,                 0.9601,                0.87116,                0.65585,                0.73783,                0.41784,                 1.2875,                0.51595,                 1.0366,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.1873,                 0.5374,                 0.9611,                0.87199,                0.65572,                0.73789,                0.41811,                 1.2875,                 0.5158,                 1.0367,               0.005347,               0.005347,               0.005347
                     96,                 1.1929,                0.54019,                 0.9582,                0.87255,                0.65519,                0.73789,                0.41805,                 1.2878,                0.51569,                  1.037,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.1912,                0.54154,                 0.9591,                0.87225,                0.65516,                0.73808,                0.41812,                 1.2882,                 0.5157,                 1.0373,               0.005248,               0.005248,               0.005248
                     98,                 1.1877,                0.53661,                0.96089,                0.87233,                0.65531,                0.73832,                0.41815,                 1.2882,                0.51576,                 1.0376,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.1796,                0.53157,                0.95534,                0.87143,                0.65603,                0.73843,                 0.4184,                 1.2882,                0.51576,                 1.0378,               0.005149,               0.005149,               0.005149
                    100,                 1.1784,                0.53314,                0.95617,                 0.8724,                0.65582,                0.73839,                0.41819,                 1.2883,                0.51569,                 1.0381,              0.0050995,              0.0050995,              0.0050995
                    101,                  1.186,                0.53686,                0.95535,                0.87302,                0.65538,                0.73852,                0.41817,                 1.2887,                0.51554,                 1.0384,                0.00505,                0.00505,                0.00505
                    102,                 1.1786,                  0.531,                 0.9577,                0.87162,                 0.6563,                0.73829,                0.41856,                 1.2889,                0.51565,                 1.0386,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.1684,                0.52761,                 0.9566,                0.87295,                0.65562,                0.73823,                0.41867,                  1.289,                0.51571,                 1.0388,               0.004951,               0.004951,               0.004951
                    104,                 1.1784,                0.53394,                0.94916,                0.87183,                0.65635,                0.73835,                0.41854,                 1.2891,                0.51557,                 1.0387,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.1702,                0.52851,                0.94211,                0.87255,                0.65602,                0.73848,                0.41864,                 1.2892,                0.51542,                 1.0388,               0.004852,               0.004852,               0.004852
                    106,                 1.1615,                0.52477,                0.94659,                0.87139,                0.65661,                 0.7386,                0.41877,                 1.2893,                0.51529,                 1.0389,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.1602,                 0.5224,                0.94823,                0.87125,                0.65655,                0.73871,                0.41869,                 1.2896,                0.51542,                  1.039,               0.004753,               0.004753,               0.004753
                    108,                 1.1651,                0.52583,                0.94945,                0.87132,                0.65658,                0.73891,                0.41847,                 1.2898,                0.51532,                 1.0392,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.1611,                0.52482,                0.94676,                0.87181,                0.65693,                0.73901,                0.41873,                 1.2901,                0.51526,                 1.0394,               0.004654,               0.004654,               0.004654
                    110,                 1.1644,                0.52386,                0.94354,                0.87247,                0.65678,                0.73926,                0.41865,                 1.2904,                0.51536,                 1.0395,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.1502,                0.51687,                0.94389,                0.87277,                0.65671,                0.73923,                0.41866,                 1.2903,                0.51526,                 1.0395,               0.004555,               0.004555,               0.004555
                    112,                   1.16,                0.52202,                0.94302,                0.87387,                0.65642,                0.73936,                0.41886,                 1.2904,                0.51542,                 1.0395,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.1529,                0.51987,                  0.937,                0.87313,                0.65691,                0.73968,                 0.4187,                 1.2905,                0.51539,                 1.0394,               0.004456,               0.004456,               0.004456
                    114,                 1.1497,                0.51982,                 0.9382,                0.87296,                0.65696,                0.73954,                0.41892,                 1.2908,                0.51552,                 1.0395,              0.0044065,              0.0044065,              0.0044065
