                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     52,                 1.3482,                0.64275,                 1.0207,                0.85788,                0.61147,                0.69371,                0.38654,                 1.3184,                0.55749,                 1.0417,               0.008317,               0.008317,               0.008317
                     53,                 1.3524,                0.64695,                 1.0283,                0.85656,                0.61356,                0.69487,                0.38622,                 1.3173,                0.55557,                 1.0446,               0.008284,               0.008284,               0.008284
                     54,                 1.3505,                0.64341,                  1.021,                0.85447,                0.61439,                0.69462,                0.38659,                 1.3183,                0.55516,                  1.049,               0.008251,               0.008251,               0.008251
                     55,                 1.3417,                0.63892,                 1.0263,                0.85826,                0.61341,                 0.6949,                0.38711,                 1.3177,                0.55385,                 1.0501,               0.008218,               0.008218,               0.008218
                     56,                 1.3541,                0.64161,                 1.0263,                0.85678,                0.61444,                0.69543,                0.38769,                 1.3163,                0.55299,                 1.0519,               0.008185,               0.008185,               0.008185
                     57,                 1.3509,                0.64314,                 1.0265,                0.85995,                0.61479,                0.69591,                0.38787,                 1.3154,                0.55188,                 1.0517,               0.008152,               0.008152,               0.008152
                     58,                 1.3372,                0.63799,                 1.0257,                 0.8587,                0.61426,                0.69521,                0.38766,                  1.316,                0.55134,                 1.0511,               0.008119,               0.008119,               0.008119
                     59,                 1.3475,                0.64006,                  1.023,                0.86097,                0.61411,                0.69614,                0.38845,                 1.3156,                0.55193,                   1.05,               0.008086,               0.008086,               0.008086
                     60,                 1.3393,                0.63529,                 1.0195,                0.86015,                0.61617,                0.69708,                0.38954,                 1.3141,                0.55058,                 1.0491,               0.008053,               0.008053,               0.008053
                     61,                 1.3371,                0.63526,                 1.0207,                0.86229,                 0.6162,                 0.6977,                0.38982,                 1.3137,                0.54988,                 1.0506,                0.00802,                0.00802,                0.00802
                     62,                 1.3353,                0.63724,                 1.0217,                0.86091,                0.61739,                0.69822,                0.38986,                 1.3138,                0.54952,                 1.0502,               0.007987,               0.007987,               0.007987
                     63,                 1.3414,                0.63324,                 1.0189,                0.86273,                0.61681,                0.69854,                0.38983,                 1.3139,                0.54913,                 1.0504,               0.007954,               0.007954,               0.007954
                     64,                 1.3252,                0.62974,                 1.0179,                0.86158,                0.61739,                0.69872,                0.39017,                 1.3149,                0.54825,                 1.0512,               0.007921,               0.007921,               0.007921
                     65,                 1.3326,                0.63197,                 1.0175,                0.86198,                0.61741,                0.69914,                0.39024,                 1.3155,                0.54774,                 1.0511,               0.007888,               0.007888,               0.007888
                     66,                 1.3293,                0.62667,                 1.0208,                0.86135,                0.61726,                0.69962,                0.39084,                 1.3148,                0.54722,                 1.0514,               0.007855,               0.007855,               0.007855
                     67,                 1.3311,                0.63008,                 1.0223,                0.86144,                0.61666,                0.69951,                0.39091,                 1.3152,                0.54719,                 1.0528,               0.007822,               0.007822,               0.007822
                     68,                 1.3376,                0.63029,                 1.0166,                0.86402,                 0.6161,                0.69959,                0.39084,                 1.3149,                 0.5465,                 1.0528,               0.007789,               0.007789,               0.007789
                     69,                 1.3252,                0.62328,                 1.0228,                0.86148,                0.61727,                0.69988,                 0.3911,                 1.3142,                0.54552,                  1.053,               0.007756,               0.007756,               0.007756
                     70,                 1.3309,                0.62743,                 1.0154,                0.86266,                0.61754,                 0.7009,                0.39132,                 1.3138,                0.54548,                 1.0522,               0.007723,               0.007723,               0.007723
                     71,                 1.3236,                0.62393,                 1.0157,                0.86135,                 0.6193,                0.70142,                0.39168,                 1.3133,                0.54452,                  1.052,                0.00769,                0.00769,                0.00769
                     72,                 1.3199,                0.62103,                 1.0187,                0.85941,                0.62114,                0.70175,                0.39179,                 1.3126,                0.54377,                  1.052,               0.007657,               0.007657,               0.007657
                     73,                 1.3285,                0.62871,                 1.0182,                0.86021,                0.62102,                0.70238,                0.39198,                 1.3122,                0.54385,                 1.0526,               0.007624,               0.007624,               0.007624
                     74,                 1.3255,                0.62602,                 1.0158,                0.86126,                0.62086,                0.70265,                0.39208,                 1.3117,                0.54358,                 1.0526,               0.007591,               0.007591,               0.007591
                     75,                 1.3216,                0.62004,                 1.0157,                0.86098,                0.62006,                0.70232,                0.39244,                 1.3117,                0.54311,                 1.0529,               0.007558,               0.007558,               0.007558
                     76,                 1.3172,                0.62222,                 1.0147,                 0.8604,                0.62121,                 0.7026,                0.39238,                 1.3114,                0.54302,                 1.0525,               0.007525,               0.007525,               0.007525
                     77,                 1.3154,                0.61824,                  1.013,                0.85779,                 0.6223,                 0.7024,                0.39269,                 1.3109,                0.54288,                  1.052,               0.007492,               0.007492,               0.007492
                     78,                 1.3149,                0.61807,                 1.0156,                0.85881,                0.62197,                0.70325,                0.39292,                 1.3109,                0.54235,                 1.0518,               0.007459,               0.007459,               0.007459
                     79,                 1.3259,                0.62426,                  1.016,                0.85954,                0.62217,                0.70354,                0.39314,                 1.3114,                0.54227,                 1.0519,               0.007426,               0.007426,               0.007426
                     80,                 1.3182,                0.62043,                 1.0141,                0.85951,                0.62204,                0.70376,                0.39317,                 1.3117,                0.54208,                  1.052,               0.007393,               0.007393,               0.007393
                     81,                 1.3139,                0.61901,                 1.0103,                0.86002,                0.62195,                0.70364,                0.39335,                 1.3117,                0.54191,                 1.0517,                0.00736,                0.00736,                0.00736
                     82,                 1.3154,                0.61786,                 1.0103,                0.85986,                 0.6222,                0.70335,                0.39331,                 1.3118,                0.54163,                 1.0516,               0.007327,               0.007327,               0.007327
                     83,                 1.3115,                0.61636,                 1.0109,                0.85884,                0.62207,                0.70359,                0.39339,                 1.3117,                0.54145,                 1.0515,               0.007294,               0.007294,               0.007294
                     84,                 1.3181,                0.61969,                 1.0102,                  0.858,                0.62285,                0.70377,                0.39333,                 1.3116,                0.54126,                 1.0514,               0.007261,               0.007261,               0.007261
                     85,                 1.3205,                 0.6188,                 1.0134,                0.85993,                0.62232,                0.70419,                0.39349,                 1.3114,                0.54083,                 1.0515,               0.007228,               0.007228,               0.007228
                     86,                 1.3146,                 0.6164,                  1.012,                0.85988,                0.62227,                0.70419,                 0.3936,                 1.3112,                0.54077,                 1.0513,               0.007195,               0.007195,               0.007195
                     87,                 1.3176,                0.61772,                 1.0113,                0.85916,                0.62205,                0.70388,                0.39369,                 1.3113,                 0.5407,                 1.0512,               0.007162,               0.007162,               0.007162
                     88,                 1.3127,                0.61366,                 1.0073,                0.85849,                0.62313,                0.70427,                0.39383,                 1.3113,                0.54043,                 1.0512,               0.007129,               0.007129,               0.007129
                     89,                 1.3029,                0.61104,                 1.0059,                0.85899,                0.62273,                0.70422,                0.39385,                 1.3117,                 0.5405,                 1.0511,               0.007096,               0.007096,               0.007096
                     90,                 1.3094,                0.61413,                 1.0023,                0.85941,                 0.6226,                0.70394,                0.39398,                 1.3113,                0.54028,                 1.0507,               0.007063,               0.007063,               0.007063
                     91,                 1.3058,                0.61126,                 1.0007,                0.86072,                 0.6216,                0.70406,                0.39397,                 1.3115,                0.53986,                 1.0503,                0.00703,                0.00703,                0.00703
                     92,                 1.2996,                0.60664,                 1.0065,                0.86145,                0.62232,                0.70443,                0.39422,                 1.3114,                0.53982,                 1.0502,               0.006997,               0.006997,               0.006997
                     93,                 1.2981,                0.60597,                 1.0082,                0.86241,                0.62182,                0.70458,                0.39428,                 1.3112,                0.53956,                 1.0503,               0.006964,               0.006964,               0.006964
                     94,                 1.3096,                0.61381,                 1.0084,                0.86246,                0.62208,                0.70455,                0.39431,                 1.3112,                0.53948,                 1.0504,               0.006931,               0.006931,               0.006931
                     95,                 1.2952,                0.60624,                 1.0063,                0.86232,                0.62199,                0.70459,                0.39432,                 1.3112,                0.53941,                 1.0505,               0.006898,               0.006898,               0.006898
                     96,                 1.3045,                0.60622,                 1.0035,                0.86208,                0.62177,                0.70444,                0.39435,                 1.3111,                0.53929,                 1.0504,               0.006865,               0.006865,               0.006865
                     97,                 1.3016,                 0.6124,                0.99994,                0.86156,                 0.6227,                0.70499,                0.39464,                  1.311,                0.53904,                 1.0503,               0.006832,               0.006832,               0.006832
                     98,                 1.2991,                0.60669,                 1.0073,                0.86121,                0.62276,                0.70478,                0.39469,                 1.3109,                0.53879,                 1.0505,               0.006799,               0.006799,               0.006799
                     99,                 1.2955,                0.60237,                 1.0014,                0.86116,                0.62258,                0.70503,                0.39474,                 1.3113,                0.53873,                 1.0505,               0.006766,               0.006766,               0.006766
                    100,                 1.2937,                0.60567,                 1.0049,                0.86047,                0.62297,                0.70504,                0.39481,                 1.3113,                0.53877,                 1.0506,               0.006733,               0.006733,               0.006733
                    101,                 1.3027,                0.60958,                 0.9992,                0.86315,                0.62202,                0.70507,                0.39482,                 1.3113,                0.53846,                 1.0507,                 0.0067,                 0.0067,                 0.0067
                    102,                 1.2954,                0.60315,                 1.0031,                0.86264,                0.62288,                0.70541,                 0.3947,                 1.3114,                0.53825,                 1.0507,               0.006667,               0.006667,               0.006667
                    103,                 1.2882,                0.59993,                 1.0017,                 0.8631,                0.62259,                 0.7056,                0.39476,                 1.3114,                0.53813,                 1.0506,               0.006634,               0.006634,               0.006634
                    104,                 1.2969,                0.60426,                 1.0045,                0.86281,                0.62282,                0.70583,                0.39483,                 1.3114,                0.53808,                 1.0507,               0.006601,               0.006601,               0.006601
                    105,                 1.2928,                0.60428,                0.99776,                0.86273,                0.62301,                0.70592,                0.39483,                 1.3115,                0.53806,                 1.0507,               0.006568,               0.006568,               0.006568
                    106,                 1.2834,                0.59756,                 1.0044,                0.86269,                0.62316,                  0.706,                0.39494,                 1.3115,                0.53802,                 1.0507,               0.006535,               0.006535,               0.006535
                    107,                  1.285,                0.59797,                 1.0046,                0.86274,                0.62363,                0.70638,                0.39503,                 1.3116,                0.53797,                 1.0508,               0.006502,               0.006502,               0.006502
                    108,                  1.289,                0.59984,                  1.005,                0.86241,                0.62384,                 0.7065,                0.39488,                 1.3115,                0.53761,                 1.0509,               0.006469,               0.006469,               0.006469
                    109,                 1.2866,                0.60011,                0.99848,                0.86198,                0.62358,                0.70649,                0.39495,                 1.3117,                0.53754,                 1.0509,               0.006436,               0.006436,               0.006436
                    110,                 1.2932,                0.60101,                  1.001,                0.86153,                0.62399,                0.70653,                0.39507,                 1.3118,                0.53734,                 1.0509,               0.006403,               0.006403,               0.006403
                    111,                 1.2798,                0.59658,                 1.0022,                0.86215,                0.62421,                0.70685,                0.39517,                 1.3117,                0.53729,                  1.051,                0.00637,                0.00637,                0.00637
                    112,                 1.2877,                0.60174,                 1.0028,                0.86148,                0.62421,                0.70689,                0.39527,                 1.3117,                0.53709,                 1.0512,               0.006337,               0.006337,               0.006337
                    113,                 1.2802,                0.59609,                0.99489,                0.86174,                0.62401,                0.70679,                0.39535,                 1.3117,                0.53703,                 1.0514,               0.006304,               0.006304,               0.006304
                    114,                 1.2857,                0.59843,                0.99684,                0.86247,                0.62409,                0.70726,                0.39545,                 1.3118,                0.53707,                 1.0515,               0.006271,               0.006271,               0.006271
                    115,                 1.2844,                0.59903,                0.99771,                0.86279,                0.62371,                0.70708,                0.39554,                 1.3116,                 0.5368,                 1.0515,               0.006238,               0.006238,               0.006238
                    116,                 1.2824,                0.59696,                 1.0021,                0.86249,                0.62371,                0.70712,                0.39556,                 1.3114,                0.53672,                 1.0516,               0.006205,               0.006205,               0.006205
                    117,                 1.2776,                0.59477,                0.99731,                0.86182,                0.62474,                0.70741,                0.39569,                 1.3116,                0.53659,                 1.0517,               0.006172,               0.006172,               0.006172
                    118,                  1.279,                0.59533,                0.99524,                0.86225,                0.62477,                0.70761,                 0.3958,                 1.3117,                0.53638,                 1.0515,               0.006139,               0.006139,               0.006139
                    119,                 1.2828,                0.59559,                 0.9973,                0.86253,                 0.6251,                0.70778,                0.39584,                 1.3116,                0.53648,                 1.0515,               0.006106,               0.006106,               0.006106
                    120,                 1.2787,                0.59409,                 1.0008,                0.86196,                0.62555,                0.70775,                0.39583,                 1.3116,                 0.5362,                 1.0518,               0.006073,               0.006073,               0.006073
                    121,                 1.2741,                0.59198,                0.99566,                0.86246,                0.62545,                0.70806,                0.39593,                 1.3116,                0.53587,                  1.052,                0.00604,                0.00604,                0.00604
                    122,                 1.2786,                 0.5933,                0.99768,                0.86325,                0.62484,                0.70797,                0.39617,                 1.3113,                0.53571,                  1.052,               0.006007,               0.006007,               0.006007
                    123,                 1.2685,                0.58897,                0.99578,                0.86307,                0.62465,                0.70782,                0.39611,                 1.3113,                0.53571,                  1.052,               0.005974,               0.005974,               0.005974
                    124,                 1.2754,                0.58993,                0.99146,                0.86285,                0.62532,                0.70814,                0.39626,                 1.3111,                0.53545,                  1.052,               0.005941,               0.005941,               0.005941
                    125,                 1.2823,                0.59701,                 0.9902,                0.86236,                0.62567,                0.70843,                0.39639,                  1.311,                0.53526,                  1.052,               0.005908,               0.005908,               0.005908
                    126,                 1.2679,                0.58525,                 0.9899,                0.86182,                  0.626,                0.70848,                0.39637,                 1.3109,                0.53507,                 1.0519,               0.005875,               0.005875,               0.005875
                    127,                 1.2745,                0.58978,                0.98997,                0.86177,                 0.6261,                0.70847,                0.39654,                 1.3105,                0.53499,                 1.0518,               0.005842,               0.005842,               0.005842
                    128,                 1.2599,                0.58275,                0.99359,                0.86113,                0.62668,                0.70872,                0.39661,                 1.3106,                0.53477,                 1.0519,               0.005809,               0.005809,               0.005809
                    129,                 1.2708,                0.58964,                0.99311,                0.86173,                0.62623,                0.70882,                 0.3967,                 1.3109,                0.53475,                 1.0519,               0.005776,               0.005776,               0.005776
                    130,                  1.257,                0.58121,                0.99491,                0.86178,                0.62573,                0.70868,                 0.3967,                 1.3107,                0.53466,                  1.052,               0.005743,               0.005743,               0.005743
                    131,                 1.2631,                0.58558,                0.99421,                0.86153,                0.62556,                0.70868,                0.39675,                 1.3109,                0.53459,                 1.0521,                0.00571,                0.00571,                0.00571
                    132,                 1.2699,                0.58475,                0.99607,                0.86151,                0.62595,                0.70894,                 0.3971,                 1.3109,                0.53458,                 1.0522,               0.005677,               0.005677,               0.005677
                    133,                 1.2606,                0.58188,                 0.9941,                0.86218,                0.62562,                0.70905,                0.39713,                  1.311,                0.53477,                 1.0524,               0.005644,               0.005644,               0.005644
                    134,                 1.2578,                0.58272,                0.99392,                0.86022,                0.62673,                0.70912,                0.39714,                 1.3111,                0.53474,                 1.0526,               0.005611,               0.005611,               0.005611
                    135,                 1.2621,                 0.5834,                0.98718,                0.86047,                0.62683,                0.70917,                0.39728,                 1.3111,                0.53455,                 1.0527,               0.005578,               0.005578,               0.005578
                    136,                 1.2555,                0.58234,                0.99088,                0.86056,                0.62681,                0.70926,                0.39733,                 1.3109,                0.53433,                 1.0527,               0.005545,               0.005545,               0.005545
                    137,                 1.2556,                0.58147,                0.99109,                0.86096,                0.62718,                0.70956,                0.39706,                 1.3109,                0.53431,                 1.0528,               0.005512,               0.005512,               0.005512
                    138,                 1.2538,                 0.5802,                0.98794,                0.86106,                0.62693,                0.70947,                0.39703,                 1.3111,                0.53416,                  1.053,               0.005479,               0.005479,               0.005479
                    139,                 1.2524,                0.57758,                0.99176,                0.86264,                0.62682,                0.70971,                0.39737,                 1.3111,                0.53388,                 1.0532,               0.005446,               0.005446,               0.005446
                    140,                 1.2576,                0.58232,                0.99214,                0.86136,                0.62729,                0.70984,                0.39751,                 1.3112,                0.53389,                 1.0533,               0.005413,               0.005413,               0.005413
                    141,                 1.2482,                0.57768,                0.98961,                0.86234,                0.62676,                0.70979,                0.39755,                 1.3112,                0.53378,                 1.0534,                0.00538,                0.00538,                0.00538
                    142,                 1.2551,                0.57795,                0.99056,                0.86266,                0.62675,                0.71006,                0.39779,                 1.3111,                0.53371,                 1.0535,               0.005347,               0.005347,               0.005347
                    143,                 1.2489,                0.57477,                0.98693,                0.86183,                0.62764,                0.71005,                0.39763,                 1.3113,                0.53365,                 1.0537,               0.005314,               0.005314,               0.005314
                    144,                 1.2441,                0.57445,                0.99072,                0.86197,                0.62729,                0.71018,                0.39769,                 1.3114,                 0.5335,                 1.0539,               0.005281,               0.005281,               0.005281
                    145,                 1.2467,                0.57743,                0.98764,                0.86242,                0.62694,                0.71018,                0.39772,                 1.3116,                0.53329,                  1.054,               0.005248,               0.005248,               0.005248
                    146,                 1.2463,                0.57302,                0.98491,                0.86193,                0.62688,                0.70998,                0.39781,                 1.3116,                 0.5333,                 1.0541,               0.005215,               0.005215,               0.005215
                    147,                 1.2441,                0.57239,                0.98122,                0.86231,                0.62711,                0.71033,                 0.3979,                 1.3118,                 0.5333,                 1.0541,               0.005182,               0.005182,               0.005182
                    148,                 1.2387,                 0.5698,                0.98393,                0.86237,                0.62698,                0.71009,                0.39807,                 1.3119,                0.53295,                 1.0541,               0.005149,               0.005149,               0.005149
                    149,                 1.2463,                0.57561,                 0.9834,                0.86262,                0.62653,                 0.7102,                0.39802,                 1.3119,                0.53287,                 1.0543,               0.005116,               0.005116,               0.005116
                    150,                 1.2396,                0.56812,                0.97939,                0.86082,                0.62761,                0.71024,                0.39792,                 1.3121,                0.53296,                 1.0543,               0.005083,               0.005083,               0.005083
                    151,                 1.2378,                0.57065,                0.98345,                0.86231,                0.62671,                0.71035,                0.39791,                 1.3122,                0.53277,                 1.0544,                0.00505,                0.00505,                0.00505
                    152,                 1.2433,                0.57362,                0.98199,                0.86289,                0.62711,                0.71082,                0.39806,                 1.3124,                0.53289,                 1.0545,               0.005017,               0.005017,               0.005017
                    153,                 1.2364,                0.57091,                0.98227,                0.86319,                0.62693,                0.71084,                 0.3982,                 1.3123,                0.53269,                 1.0545,               0.004984,               0.004984,               0.004984
                    154,                 1.2377,                0.57114,                0.98229,                0.86369,                0.62681,                0.71081,                0.39821,                 1.3124,                0.53269,                 1.0546,               0.004951,               0.004951,               0.004951
