                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     71,                 1.1789,                0.53022,                0.95885,                0.87213,                0.65873,                 0.7419,                0.42005,                 1.2909,                0.51443,                 1.0415,              0.0046692,              0.0046692,              0.0046692
                     72,                 1.1755,                0.52695,                 0.9608,                0.87149,                0.65962,                0.74257,                0.42002,                 1.2909,                0.51394,                 1.0421,              0.0045931,              0.0045931,              0.0045931
                     73,                 1.1781,                0.52943,                 0.9542,                0.86988,                0.66063,                0.74246,                0.42031,                 1.2911,                0.51416,                 1.0425,              0.0045169,              0.0045169,              0.0045169
                     74,                 1.1739,                0.52632,                 0.9505,                0.86946,                0.66013,                0.74214,                0.42008,                 1.2918,                0.51424,                 1.0423,              0.0044408,              0.0044408,              0.0044408
                     75,                 1.1685,                0.52294,                0.94615,                0.86977,                0.66054,                0.74252,                0.42009,                 1.2921,                0.51388,                 1.0419,              0.0043646,              0.0043646,              0.0043646
                     76,                 1.1614,                0.52104,                0.95017,                0.87164,                0.66023,                0.74273,                0.41998,                 1.2922,                0.51365,                  1.042,              0.0042885,              0.0042885,              0.0042885
                     77,                 1.1591,                0.52026,                 0.9526,                0.87167,                0.66048,                0.74301,                0.42037,                  1.292,                 0.5136,                 1.0423,              0.0042123,              0.0042123,              0.0042123
                     78,                 1.1535,                0.51577,                 0.9512,                0.87215,                0.66078,                0.74346,                0.42061,                 1.2922,                0.51374,                 1.0426,              0.0041362,              0.0041362,              0.0041362
                     79,                 1.1624,                0.51947,                0.94593,                0.87048,                0.66189,                0.74365,                0.42075,                 1.2922,                0.51326,                 1.0423,                0.00406,                0.00406,                0.00406
                     80,                 1.1526,                0.51488,                0.94683,                0.87024,                0.66195,                0.74332,                0.42083,                 1.2924,                0.51328,                 1.0422,              0.0039838,              0.0039838,              0.0039838
                     81,                 1.1432,                0.51112,                0.94302,                0.86943,                0.66211,                0.74332,                0.42112,                 1.2923,                0.51296,                 1.0422,              0.0039077,              0.0039077,              0.0039077
                     82,                 1.1448,                0.51193,                0.94409,                0.87128,                0.66083,                0.74352,                 0.4212,                 1.2926,                0.51271,                 1.0425,              0.0038315,              0.0038315,              0.0038315
                     83,                 1.1408,                0.51011,                0.94079,                0.87119,                0.66139,                0.74348,                0.42127,                 1.2928,                0.51259,                 1.0428,              0.0037554,              0.0037554,              0.0037554
                     84,                 1.1412,                 0.5099,                0.93419,                0.87083,                0.66255,                0.74407,                0.42153,                 1.2932,                0.51273,                 1.0426,              0.0036792,              0.0036792,              0.0036792
                     85,                 1.1414,                0.50905,                0.93488,                0.87013,                 0.6628,                0.74413,                0.42181,                 1.2931,                0.51268,                 1.0426,              0.0036031,              0.0036031,              0.0036031
                     86,                 1.1347,                0.50606,                0.93787,                0.87016,                0.66287,                0.74412,                0.42167,                 1.2935,                0.51276,                 1.0427,              0.0035269,              0.0035269,              0.0035269
                     87,                 1.1316,                 0.5055,                0.93656,                0.87167,                0.66249,                0.74459,                0.42182,                 1.2939,                0.51253,                 1.0429,              0.0034508,              0.0034508,              0.0034508
                     88,                 1.1275,                0.50185,                0.93309,                0.87157,                0.66242,                0.74472,                 0.4218,                 1.2942,                0.51287,                 1.0432,              0.0033746,              0.0033746,              0.0033746
                     89,                 1.1165,                0.49764,                0.93455,                0.87134,                0.66213,                0.74471,                0.42173,                 1.2944,                0.51269,                 1.0434,              0.0032985,              0.0032985,              0.0032985
                     90,                 1.1181,                0.49746,                0.93086,                0.87123,                0.66282,                0.74517,                0.42191,                 1.2948,                0.51269,                 1.0438,              0.0032223,              0.0032223,              0.0032223
                     91,                 1.1109,                0.49448,                 0.9314,                0.87045,                0.66366,                0.74517,                0.42203,                 1.2947,                0.51256,                 1.0438,              0.0031462,              0.0031462,              0.0031462
                     92,                 1.1059,                0.49112,                0.93104,                0.87104,                0.66322,                 0.7452,                0.42205,                  1.295,                 0.5125,                 1.0443,                0.00307,                0.00307,                0.00307
